epoch,loss,loss_contrastive_divergence,loss_regularization,lr-Adam,metrics_avg_fake,metrics_avg_real,step,val_contrastive_divergence,val_fake_out,val_real_out
4,-0.00235374690964818,-0.0024986648932099342,0.00014491793990600854,,-0.01272141095250845,-0.010222746059298515,1849,,,
4,-0.0002135980175808072,-0.0005858112126588821,0.00037221319507807493,,-0.019766347482800484,-0.0191805362701416,1899,,,
4,0.0002101511781802401,-3.193691372871399e-05,0.00024208809190895408,,0.03012802079319954,0.030159957706928253,1949,,,
4,,,,,,,1989,-3.361414909362793,-3.342005968093872,0.019408341497182846
,,,,8.587340257e-05,,,1990,,,
5,0.0026991241611540318,0.0026337956078350544,6.53285751468502e-05,,-0.0025859279558062553,-0.00521972356364131,1999,,,
5,0.0026695590931922197,0.002511119470000267,0.00015843953588046134,,0.025609994307160378,0.02309887483716011,2049,,,
5,-0.002125778002664447,-0.0023549310863018036,0.00022915308363735676,,0.027191052213311195,0.029545983299613,2099,,,
5,0.0023856060579419136,0.0022248737514019012,0.0001607323792995885,,0.018072817474603653,0.01584794372320175,2149,,,
5,0.00031413912074640393,0.00017499178647994995,0.0001391473488183692,,0.020656704902648926,0.020481713116168976,2199,,,
5,0.00016633939230814576,4.9952417612075806e-05,0.00011638697469606996,,0.008921299129724503,0.008871346712112427,2249,,,
5,0.004009207710623741,0.0037653297185897827,0.00024387803568970412,,0.03311547636985779,0.029350146651268005,2299,,,
5,0.005196761339902878,0.005110280588269234,8.64805988385342e-05,,-0.009324643760919571,-0.014434924349188805,2349,,,
5,,,,,,,2387,-3.619586706161499,-3.629288673400879,-0.009701316244900227
,,,,8.329720049289999e-05,,,2388,,,
6,-0.0005340767675079405,-0.0006341459229588509,0.00010006914817495272,,-0.012430897913873196,-0.011796751990914345,2399,,,
6,0.0013907392276450992,0.001270100474357605,0.00012063871690770611,,0.01639726385474205,0.015127163380384445,2449,,,
6,0.0006056512938812375,0.0005168896168470383,8.876168431015685e-05,,0.010473528876900673,0.009956639260053635,2499,,,
6,0.001541460514999926,0.001438189297914505,0.00010327123163733631,,0.015015551820397377,0.013577362522482872,2549,,,
6,0.009425600059330463,0.009263724088668823,0.00016187631990760565,,0.0030591371469199657,-0.00620458647608757,2599,,,
6,-0.00016657786909490824,-0.0002500506234355271,8.347276161657646e-05,,-0.0011564376763999462,-0.0009063870529644191,2649,,,
6,-0.0018524806946516037,-0.0020880606025457382,0.0002355798933422193,,-0.023694762960076332,-0.021606702357530594,2699,,,
6,-0.0035732691176235676,-0.003687287215143442,0.00011401817027945071,,-0.00541087007150054,-0.0017235828563570976,2749,,,
6,,,,,,,2785,-4.04615592956543,-4.029338836669922,0.016817132011055946
,,,,8.079828447811299e-05,,,2786,,,
7,0.0001387028314638883,-6.501004099845886e-05,0.00020371287246234715,,0.02037741430103779,0.020442424342036247,2799,,,
7,-0.00117964087985456,-0.001297496259212494,0.0001178554302896373,,0.016860999166965485,0.01815849542617798,2849,,,
7,0.0014782922808080912,0.001393824815750122,8.446744323009625e-05,,0.014544161967933178,0.013150337152183056,2899,,,
7,-0.005500958766788244,-0.005591855384409428,9.089678496820852e-05,,0.0074679069221019745,0.013059762306511402,2949,,,
7,-0.0038294787518680096,-0.0040279775857925415,0.00019849883392453194,,-0.018345501273870468,-0.014317523688077927,2999,,,
7,0.0008369609713554382,0.0006485693156719208,0.00018839165568351746,,0.026786766946315765,0.026138197630643845,3049,,,
7,-0.0017320000333711505,-0.0018665343523025513,0.00013453431893140078,,0.019993700087070465,0.021860234439373016,3099,,,
7,-0.0029537121299654245,-0.003138943575322628,0.00018523138714954257,,-0.016837455332279205,-0.013698511756956577,3149,,,
7,,,,,,,3183,-4.5001373291015625,-4.499787330627441,0.00034899989259429276
,,,,7.83743359437696e-05,,,3184,,,
8,-0.006933717988431454,-0.007193922996520996,0.00026020524092018604,,-0.022188447415828705,-0.014994524419307709,3199,,,
8,-0.0005396597553044558,-0.0006093564443290234,6.969666719669476e-05,,0.006448348984122276,0.0070577054284513,3249,,,
8,0.002537886844947934,0.002496140543371439,4.1746370698092505e-05,,0.004178645089268684,0.0016825045458972454,3299,,,
8,0.0012818396789953113,0.0011896360665559769,9.220364881912246e-05,,0.016872068867087364,0.015682432800531387,3349,,,
8,-0.0038397908210754395,-0.003950064070522785,0.00011027334403479472,,0.003806385211646557,0.007756449282169342,3399,,,
8,0.003554258029907942,0.0033636782318353653,0.0001905798417283222,,0.021439366042613983,0.018075687810778618,3449,,,
8,-0.0021205900702625513,-0.0022407937794923782,0.00012020378926536068,,0.011991891078650951,0.01423268485814333,3499,,,
8,-0.00018492696108296514,-0.00030464399605989456,0.00011971703497692943,,-0.011850718408823013,-0.011546074412763119,3549,,,
8,,,,,,,3581,-4.966577529907227,-4.954084396362305,0.01249340083450079
,,,,7.60231058654565e-05,,,3582,,,
9,5.213233089307323e-05,-6.588082760572433e-05,0.00011801315849879757,,0.00428801029920578,0.004353891126811504,3599,,,
9,-0.00261930120177567,-0.002767452970147133,0.00014815172471571714,,-0.01910756342113018,-0.016340110450983047,3649,,,
9,8.693001291248947e-05,3.648456186056137e-05,5.044545468990691e-05,,-0.0071981195360422134,-0.007234604097902775,3699,,,
9,-0.002780723152682185,-0.0028427476063370705,6.202438817126676e-05,,0.005585131235420704,0.008427878841757774,3749,,,
9,0.0003910183149855584,0.00023584533482789993,0.00015517298015765846,,0.009032144211232662,0.008796298876404762,3799,,,
9,0.0025487020611763,0.0024313684552907944,0.00011733370047295466,,-0.007564312778413296,-0.00999568123370409,3849,,,
9,-0.004430307075381279,-0.004532110411673784,0.00010180354729527608,,-0.0018308323342353106,0.0027012780774384737,3899,,,
9,-0.0010552688036113977,-0.0011150045320391655,5.973578663542867e-05,,0.009378847666084766,0.010493852198123932,3949,,,
9,,,,,,,3979,-5.176314830780029,-5.18464469909668,-0.008330286480486393
,,,,7.37424126894928e-05,,,3980,,,
10,0.002357258228585124,0.0022183265537023544,0.00013893171853851527,,0.01435277983546257,0.012134453281760216,3999,,,
10,-0.002303142100572586,-0.0023911637254059315,8.802158845355734e-05,,0.006039291154593229,0.00843045487999916,4049,,,
10,0.0001732295349938795,0.00012378953397274017,4.944000465911813e-05,,0.00625370629131794,0.0061299167573452,4099,,,
10,-0.0005944403237663209,-0.000655350333545357,6.09099879511632e-05,,-0.0006006283219903708,5.472201155498624e-05,4149,,,
10,0.0002983157755807042,0.00019788555800914764,0.00010043021029559895,,0.012460296973586082,0.012262411415576935,4199,,,
10,-0.0027345167472958565,-0.0028442139737308025,0.00010969713184749708,,-0.006532186642289162,-0.003687972668558359,4249,,,
10,-0.003724478418007493,-0.003856593742966652,0.00013211535406298935,,0.014685781672596931,0.018542375415563583,4299,,,
10,-0.0007867093663662672,-0.0008934452198445797,0.00010673587530618533,,-0.00746613135561347,-0.00657268613576889,4349,,,
10,,,,,,,4377,-5.521140098571777,-5.541256904602051,-0.020117076113820076
,,,,7.1530140308808e-05,,,4378,,,
11,0.008989861235022545,0.008825479075312614,0.00016438188322354108,,0.01230449229478836,0.0034790136851370335,4399,,,
11,0.0009105720091611147,0.0008523066062480211,5.826538472319953e-05,,-0.0006403550505638123,-0.0014926616568118334,4449,,,
11,-0.0023872647434473038,-0.0025152137968689203,0.00012794903886970133,,-0.0021830685436725616,0.0003321452531963587,4499,,,
11,-0.002740384079515934,-0.0029044849798083305,0.00016410101670771837,,-0.010469227097928524,-0.0075647421181201935,4549,,,
11,-0.002233886858448386,-0.002464781515300274,0.0002308946568518877,,-0.015964463353157043,-0.01349968183785677,4599,,,
11,0.006498423870652914,0.006392500828951597,0.00010592303442535922,,0.0009701740345917642,-0.005422326736152172,4649,,,
11,-0.0019241367699578404,-0.002016771584749222,9.26348366192542e-05,,0.012600071728229523,0.014616843312978745,4699,,,
11,-0.002682695398107171,-0.002754074987024069,7.137968350434676e-05,,-0.0045941174030303955,-0.0018400422995910048,4749,,,
11,,,,,,,4775,-5.889693737030029,-5.872593402862549,0.017099978402256966
,,,,6.938423609954376e-05,,,4776,,,
12,0.004169871564954519,0.004094563890248537,7.530773291364312e-05,,0.0106981061398983,0.006603542249649763,4799,,,
12,0.000828888441901654,0.0007488932460546494,7.999520312296227e-05,,0.008202830329537392,0.007453937083482742,4849,,,
12,-0.0008457731455564499,-0.0009321351535618305,8.636202983325347e-05,,0.0029420682694762945,0.003874203423038125,4899,,,
12,-0.0005696628941223025,-0.0006918103899806738,0.00012214749585837126,,-0.0040700482204556465,-0.0033782378304749727,4949,,,
12,-0.006555773317813873,-0.006696914788335562,0.00014114149962551892,,-0.007493197452276945,-0.0007962828385643661,4999,,,
12,0.00025155494222417474,0.00016327667981386185,8.827825513435528e-05,,0.011261751875281334,0.011098475195467472,5049,,,
12,0.0017580330604687333,0.0015980275347828865,0.0001600055693415925,,0.014372811652719975,0.012774784117937088,5099,,,
12,0.00016370727098546922,-0.00014567002654075623,0.00030937729752622545,,0.025034524500370026,0.025180194526910782,5149,,,
12,,,,,,,5173,-6.212039470672607,-6.214288711547852,-0.002250063233077526
,,,,6.730270901655745e-05,,,5174,,,
13,-0.00029586025630123913,-0.00036492059007287025,6.906034104758874e-05,,-0.005809700582176447,-0.005444779992103577,5199,,,
13,-0.0060561951249837875,-0.00614897720515728,9.278188372263685e-05,,0.005531615577638149,0.01168059278279543,5249,,,
13,-0.0001892586296889931,-0.00025375280529260635,6.449416832765564e-05,,-0.007553265430033207,-0.007299512624740601,5299,,,
13,-0.002039329381659627,-0.002130242995917797,9.09135487745516e-05,,-0.012368095107376575,-0.010237852111458778,5349,,,
13,0.0013000528560951352,0.0010912269353866577,0.00020882596436422318,,-0.01765519380569458,-0.018746420741081238,5399,,,
13,0.002095004776492715,0.002014197874814272,8.080681436695158e-05,,0.008003630675375462,0.00598943280056119,5449,,,
13,-0.0009789278265088797,-0.0012248493731021881,0.00024592160480096936,,-0.019044574350118637,-0.01781972497701645,5499,,,
13,0.0011580444406718016,0.0010897675529122353,6.827688775956631e-05,,0.005579616874456406,0.00448984932154417,5549,,,
13,,,,,,,5571,-6.604700088500977,-6.602262496948242,0.0024375910870730877
,,,,6.528362774606072e-05,,,5572,,,
14,-0.0008934566285461187,-0.0012263841927051544,0.0003329275350552052,,-0.025419924408197403,-0.02419354021549225,5599,,,
14,0.0015976914437487721,0.0015115817077457905,8.610978693468496e-05,,0.006751156412065029,0.005239574704319239,5649,,,
14,0.0006662101368419826,0.0005969263147562742,6.928382208570838e-05,,-0.0011814525350928307,-0.0017783788498491049,5699,,,
14,0.00097676704172045,0.0008671935647726059,0.00010957352787954733,,-0.012300435453653336,-0.013167629018425941,5749,,,
14,0.0016528501873835921,0.0015492928214371204,0.00010355735867051408,,0.005314241163432598,0.0037649483419954777,5799,,,
14,0.003286323044449091,0.0030341986566781998,0.0002521243004593998,,-0.009455494582653046,-0.012489693239331245,5849,,,
14,-0.000670491368509829,-0.0007354008266702294,6.490943633252755e-05,,-0.000356914009898901,0.00037848681677132845,5899,,,
14,-0.0004218037356622517,-0.0004885497037321329,6.674596079392359e-05,,0.0005007097497582436,0.0009892594534903765,5949,,,
14,,,,,,,5969,-6.981128215789795,-6.974770545959473,0.006357033737003803
,,,,6.332511891367889e-05,,,5970,,,
15,0.00489643681794405,0.004836767911911011,5.966870958218351e-05,,0.0026455307379364967,-0.0021912369411438704,5999,,,
15,-0.0008501522243022919,-0.0009791171178221703,0.00012896492262370884,,-0.005498266313225031,-0.004519149195402861,6049,,,
15,-0.0020806030370295048,-0.0021294669713824987,4.886398164671846e-05,,0.0011191947851330042,0.003248661756515503,6099,,,
15,-0.0032481933012604713,-0.0034158071503043175,0.00016761386359576136,,0.011014535091817379,0.014430342242121696,6149,,,
15,-0.002604084089398384,-0.0027193231508135796,0.00011523894499987364,,0.009691756218671799,0.012411079369485378,6199,,,
15,-0.00046075021964497864,-0.0005355533212423325,7.48030943213962e-05,,0.009784447960555553,0.010320001281797886,6249,,,
15,0.0027597639709711075,0.0025478368625044823,0.00021192710846662521,,-0.014200893230736256,-0.016748730093240738,6299,,,
15,-0.004753572400659323,-0.004904028493911028,0.0001504560641478747,,-0.005492331925779581,-0.0005883033736608922,6349,,,
15,,,,,,,6367,-7.2595601081848145,-7.25724458694458,0.002315219957381487
,,,,6.142536534626853e-05,,,6368,,,
16,-0.0026926954742521048,-0.0031706765294075012,0.00047798105515539646,,-0.024162035435438156,-0.020991358906030655,6399,,,
16,-0.002013229997828603,-0.002146177925169468,0.0001329480146523565,,-0.015887636691331863,-0.013741458766162395,6449,,,
16,0.0009755411301739514,0.0009216968901455402,5.3844221838517115e-05,,-0.0034506204538047314,-0.004372317343950272,6499,,,
16,0.0015907236374914646,0.0015232190489768982,6.750455941073596e-05,,0.013264859095215797,0.0117416400462389,6549,,,
16,-0.0007569410372525454,-0.0008485228754580021,9.158181637758389e-05,,-0.005880710203200579,-0.005032187327742577,6599,,,
16,-0.0004056343459524214,-0.0006092041730880737,0.00020356981258373708,,-0.005724601447582245,-0.005115397274494171,6649,,,
16,0.005900447256863117,0.005798684898763895,0.00010176237992709503,,-0.004692291375249624,-0.01049097627401352,6699,,,
16,-0.003827691078186035,-0.003959460183978081,0.0001317692076554522,,-0.009955286048352718,-0.005995825864374638,6749,,,
16,,,,,,,6765,-7.568455696105957,-7.57266092300415,-0.004206430166959763
,,,,5.958260438588047e-05,,,6766,,,
17,0.003014337969943881,0.002873944118618965,0.00014039395318832248,,0.015072816982865334,0.012198872864246368,6799,,,
17,0.001259935088455677,0.0011954701039940119,6.4465006289538e-05,,0.0020694981794804335,0.0008740281336940825,6849,,,
17,0.004428948741406202,0.004309435840696096,0.00011951297346968204,,0.000984270591288805,-0.0033251652494072914,6899,,,
17,0.00016532336303498596,2.1384330466389656e-05,0.0001439390325685963,,0.0015169857069849968,0.0014956013765186071,6949,,,
17,-0.0029601710848510265,-0.0030244234949350357,6.425238098017871e-05,,0.00906071811914444,0.012085141614079475,6999,,,
17,0.0007249118643812835,0.000634934869594872,8.997700206236914e-05,,0.00218349345959723,0.001548558590002358,7049,,,
17,-0.002231263555586338,-0.002307971939444542,7.670838385820389e-05,,-0.006753113120794296,-0.004445141181349754,7099,,,
17,0.00014714221470057964,6.516848225146532e-05,8.197372517315671e-05,,0.0010213515488430858,0.0009561830665916204,7149,,,
17,,,,,,,7163,-7.949318885803223,-7.958405494689941,-0.009088879451155663
,,,,5.7795126254304054e-05,,,7164,,,
18,-0.004030133131891489,-0.004258561413735151,0.0002284281508764252,,0.006871924269944429,0.01113048568367958,7199,,,
18,0.0025699520483613014,0.0023683831095695496,0.00020156892423983663,,0.020140118896961212,0.017771735787391663,7249,,,
18,0.0017479645321145654,0.0014558825641870499,0.00029208199703134596,,-0.015499917790293694,-0.016955800354480743,7299,,,
18,-0.0030957211274653673,-0.003199739381670952,0.0001040182905853726,,-0.008650046773254871,-0.0054503073915839195,7349,,,
18,0.0015830512857064605,0.001532101072371006,5.095020969747566e-05,,0.011001775041222572,0.009469673968851566,7399,,,
18,-0.004516325891017914,-0.004600623622536659,8.4297927969601e-05,,-0.007311128079891205,-0.002710504224523902,7449,,,
18,-0.0017165703466162086,-0.001876581460237503,0.00016001108451746404,,-0.012832902371883392,-0.01095632091164589,7499,,,
18,0.00024871062487363815,6.859004497528076e-05,0.00018012056534644216,,-0.010245218873023987,-0.010313808917999268,7549,,,
18,,,,,,,7561,-8.241022109985352,-8.24284839630127,-0.0018259435892105103
,,,,5.606127246667493e-05,,,7562,,,
19,-0.0008199496660381556,-0.0009182395879179239,9.828992187976837e-05,,-0.002073344774544239,-0.0011551051866263151,7599,,,
19,0.0005224085180088878,0.00043394602835178375,8.846251148497686e-05,,0.015566669404506683,0.0151327233761549,7649,,,
19,0.0012799256946891546,0.0011392217129468918,0.0001407040108460933,,-0.0054915547370910645,-0.006630776450037956,7699,,,
19,0.0022199642844498158,0.002090100198984146,0.000129864172777161,,0.006027800962328911,0.003937700763344765,7749,,,
19,0.0001618154055904597,0.00010314816609025002,5.86672467761673e-05,,-0.001151381991803646,-0.001254530157893896,7799,,,
19,-0.0013223079731687903,-0.0013961531221866608,7.384512718999758e-05,,0.010428152047097683,0.011824305169284344,7849,,,
19,-0.0014404060784727335,-0.001560139935463667,0.00011973385699093342,,-0.005848878063261509,-0.004288738127797842,7899,,,
19,0.0024605144280940294,0.0021500270813703537,0.0003104874340351671,,-0.01458083838224411,-0.016730865463614464,7949,,,
19,,,,,,,7959,-8.366040229797363,-8.345983505249023,0.02005576156079769
,,,,5.437943429267468e-05,,,7960,,,
20,-0.00020999064145144075,-0.0003187623806297779,0.00010877173917833716,,-0.00560029037296772,-0.005281527992337942,7999,,,
20,0.0018927925266325474,0.0017935573123395443,9.923520701704547e-05,,0.0077047268860042095,0.005911169573664665,8049,,,
20,-0.0004957154742442071,-0.0005483943969011307,5.267890082905069e-05,,0.001433560624718666,0.0019819550216197968,8099,,,
20,-0.0015527625801041722,-0.0015989039093255997,4.614134013536386e-05,,0.0003706631250679493,0.001969567034393549,8149,,,
20,0.004986827727407217,0.004928051494061947,5.877633157069795e-05,,0.0022773342207074165,-0.002650717506185174,8199,,,
20,-0.005422189831733704,-0.005508017726242542,8.58277126098983e-05,,0.007160014472901821,0.012668032199144363,8249,,,
20,-0.0037957208696752787,-0.003863929770886898,6.820880662417039e-05,,0.010448753833770752,0.01431268360465765,8299,,,
20,0.0005146523471921682,0.00046591879799962044,4.873353100265376e-05,,0.0069090151228010654,0.006443096324801445,8349,,,
20,,,,,,,8357,-8.600584983825684,-8.609539985656738,-0.00895388051867485
,,,,5.274805126389444e-05,,,8358,,,
21,-0.005796454846858978,-0.005901009775698185,0.00010455471783643588,,-0.0008580051362514496,0.005043004639446735,8399,,,
21,-0.0037077809683978558,-0.003816712647676468,0.00010893167927861214,,-0.0001396392472088337,0.003677073400467634,8449,,,
21,0.0016936740139499307,0.0015473286621272564,0.00014634538092650473,,0.008583510294556618,0.007036181632429361,8499,,,
21,-0.0003276461793575436,-0.00042220577597618103,9.455959661863744e-05,,0.010560175403952599,0.01098238117992878,8549,,,
21,0.008500023745000362,0.008139023557305336,0.00036100007127970457,,-0.0062253717333078384,-0.014364395290613174,8599,,,
21,-0.0011528799077495933,-0.0012408331967890263,8.7953289039433e-05,,0.006491535808891058,0.007732369005680084,8649,,,
21,-0.0005352948792278767,-0.0006731337052769959,0.000137838811497204,,3.39713878929615e-05,0.0007071050931699574,8699,,,
21,0.0031990937422960997,0.0031329176854342222,6.61759841023013e-05,,0.004254311788827181,0.0011213941033929586,8749,,,
21,,,,,,,8755,-8.949195861816406,-8.955588340759277,-0.006392486393451691
,,,,5.11656097259776e-05,,,8756,,,
22,0.0008114147931337357,0.0007702514994889498,4.116331911063753e-05,,0.002664647763594985,0.0018943962641060352,8799,,,
22,-0.0010186872677877545,-0.0011004002299159765,8.171299123205245e-05,,-0.0032272827811539173,-0.002126882551237941,8849,,,
22,-0.0036744384560734034,-0.003775845980271697,0.00010140748781850561,,0.0030184912029653788,0.006794337183237076,8899,,,
22,0.0012093340046703815,0.0010178172960877419,0.0001915167085826397,,0.009413967840373516,0.008396150544285774,8949,,,
22,-0.003536314470693469,-0.003705680835992098,0.00016936629253905267,,-0.010141734033823013,-0.0064360531978309155,8999,,,
22,-0.0010448788525536656,-0.0012452369555830956,0.00020035808847751468,,-0.011194241233170033,-0.009949004277586937,9049,,,
22,-0.0002566484035924077,-0.00041099637746810913,0.00015434797387570143,,-0.010477546602487564,-0.010066550225019455,9099,,,
22,-0.0024501867592334747,-0.0026482660323381424,0.0001980791857931763,,-0.014351535588502884,-0.011703269556164742,9149,,,
22,,,,,,,9153,-9.120593070983887,-9.117364883422852,0.003228019690141082
,,,,4.9630641434198275e-05,,,9154,,,
23,-0.002827214542776346,-0.0029175784438848495,9.036382107296959e-05,,0.008709335699677467,0.011626914143562317,9199,,,
23,-0.001958171371370554,-0.0021051689982414246,0.00014699756866320968,,-0.009992377832531929,-0.007887208834290504,9249,,,
23,0.004411857575178146,0.004300045780837536,0.00011181198351550847,,0.007130534388124943,0.0028304888401180506,9299,,,
23,0.00016481502098031342,8.854502812027931e-05,7.62699855840765e-05,,0.002944173291325569,0.00285562826320529,9349,,,
23,0.0038817778695374727,0.0038147144950926304,6.706341082463041e-05,,-0.0012250529835000634,-0.005039767362177372,9399,,,
23,0.000644107349216938,0.0005768835544586182,6.722378748236224e-05,,0.010991357266902924,0.010414473712444305,9449,,,
23,0.001527118030935526,0.001396222272887826,0.00013089578715153039,,-0.002151752822101116,-0.003547975094988942,9499,,,
23,-0.006254015956073999,-0.006390701979398727,0.0001366861688438803,,-0.010889319702982903,-0.004498617723584175,9549,,,
23,,,,,,,9551,-9.216591835021973,-9.23655891418457,-0.01996581442654133
,,,,4.814172219117233e-05,,,9552,,,
24,-0.0006404096493497491,-0.0008091225754469633,0.00016871295520104468,,-0.00035106553696095943,0.0004580570384860039,9599,,,
24,-0.003088895697146654,-0.003223092295229435,0.00013419671449810266,,0.0030074557289481163,0.006230548024177551,9649,,,
24,0.0016367160715162754,0.0015295569319278002,0.00010715913958847523,,0.0024750265292823315,0.0009454695391468704,9699,,,
24,-0.0012555776629596949,-0.0013179546222090721,6.237695197341964e-05,,0.0061935074627399445,0.007511462084949017,9749,,,
24,0.004105808213353157,0.003810645081102848,0.0002951629867311567,,-0.010418104007840157,-0.014228749088943005,9799,,,
24,-0.003379502333700657,-0.003476470708847046,9.696844790596515e-05,,-0.0030006994493305683,0.00047577120130881667,9849,,,
24,0.0024853255599737167,0.002406087936833501,7.923761586425826e-05,,0.002115451730787754,-0.0002906362642534077,9899,,,
24,0.0008151791407726705,0.0007243605796247721,9.081854659598321e-05,,0.0004114206531085074,-0.0003129399265162647,9949,,,
24,,,,,,,9949,-9.57829475402832,-9.578725814819336,-0.00042908816249109805
,,,,4.669747052543716e-05,,,9950,,,
25,-0.0009075736743398011,-0.0010355287231504917,0.00012795506336260587,,-0.004629997536540031,-0.0035944688133895397,9999,,,
25,-0.0003335581859573722,-0.00046567246317863464,0.00013211427722126245,,0.009021691046655178,0.009487363509833813,10049,,,
25,0.0006960477912798524,0.0004533296450972557,0.00024271813163068146,,-0.015562822110950947,-0.016016151756048203,10099,,,
25,-0.0041475677862763405,-0.004236957989633083,8.939014514908195e-05,,0.0033965487964451313,0.007633506786078215,10149,,,
25,-0.0008519861148670316,-0.0009802203858271241,0.00012823427096009254,,0.0005023475969210267,0.0014825679827481508,10199,,,
25,0.004473454784601927,0.0043629854917526245,0.0001104691909858957,,0.0014194026589393616,-0.002943582832813263,10249,,,
25,-0.004266305360943079,-0.004473519511520863,0.00020721399050671607,,-0.01148432306945324,-0.007010803557932377,10299,,,
25,,,,,,,10347,-9.910497665405273,-9.902190208435059,0.008308367803692818
,,,,4.5296546409674046e-05,,,10348,,,
26,0.0019422776531428099,0.0018082968890666962,0.00013398072042036802,,0.01090635173022747,0.009098054841160774,10349,,,
